Time,P (deg/s),Q (deg/s),R (deg/s),Pitch deflection (deg),Roll deflection (deg),Yaw deflection ,P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),F_{Drag} (lbs),F_{Side} (lbs),F_{Lift} (lbs),L/D,F_{Aero x} (lbs),F_{Aero y} (lbs),F_{Aero z} (lbs),F_{Gear x} (lbs),F_{Gear y} (lbs),F_{Gear z} (lbs),F_{Total x} (lbs),F_{Total y} (lbs),F_{Total z} (lbs),L_{Aero} (ft-lbs),M_{Aero} ( ft-lbs),N_{Aero} (ft-lbs),L_{Prop} (ft-lbs),L_{Gear} (ft-lbs),M_{Gear} (ft-lbs),N_{Gear} (ft-lbs),L_{Total} (ft-lbs),M_{Total} (ft-lbs),N_{Total} (ft-lbs),Temperature (R),P_{Ambient} (psf),Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Alpha (deg),Beta (deg),X_{ECI} (ft),Earth Position Angle (deg),Distance AGL (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/delta-lon-rad,guidance/heading-to-waypoint-rad,guidance/wp-distance-a,guidance/wp-distance,guidance/heading-to-waypoint-positive,guidance/wp-heading-rad,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/x1,guidance/y1,guidance/x2,guidance/y2,guidance/angle-to-heading-rad,guidance/x1y2,guidance/x2y1,guidance/angle-to-heading-sense,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/elevator-actuator,Nose Gear WOW,Nose Gear stroke (ft),Nose Gear stroke velocity (ft/sec),Nose Gear compress force (lbs),Nose Gear wheel side force (lbs),Nose Gear wheel roll force (lbs),Nose Gear body X force (lbs),Nose Gear body Y force (lbs),Nose Gear wheel velocity vec X (ft/sec),Nose Gear wheel velocity vec Y (ft/sec),Nose Gear wheel rolling velocity (ft/sec),Nose Gear wheel side velocity (ft/sec),Nose Gear wheel slip (deg),Left Main Gear WOW,Left Main Gear stroke (ft),Left Main Gear stroke velocity (ft/sec),Left Main Gear compress force (lbs),Left Main Gear wheel side force (lbs),Left Main Gear wheel roll force (lbs),Left Main Gear body X force (lbs),Left Main Gear body Y force (lbs),Left Main Gear wheel velocity vec X (ft/sec),Left Main Gear wheel velocity vec Y (ft/sec),Left Main Gear wheel rolling velocity (ft/sec),Left Main Gear wheel side velocity (ft/sec),Left Main Gear wheel slip (deg),Right Main Gear WOW,Right Main Gear stroke (ft),Right Main Gear stroke velocity (ft/sec),Right Main Gear compress force (lbs),Right Main Gear wheel side force (lbs),Right Main Gear wheel roll force (lbs),Right Main Gear body X force (lbs),Right Main Gear body Y force (lbs),Right Main Gear wheel velocity vec X (ft/sec),Right Main Gear wheel velocity vec Y (ft/sec),Right Main Gear wheel rolling velocity (ft/sec),Right Main Gear wheel side velocity (ft/sec),Right Main Gear wheel slip (deg), Total Gear Force_X (lbs), Total Gear Force_Y (lbs), Total Gear Force_Z (lbs), Total Gear Moment_L (ft-lbs), Total Gear Moment_M (ft-lbs), Total Gear Moment_N (ft-lbs),IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),vrp-gc-latitude deg,vrp-longitude deg,vrp-radius-ft
2.183246,0.3144,0.8855,0.0003,3.1261,1.808794218,-0.016304682,0.317408226,-0.885498222,-0.002683149,5.79E-06,2175.669112,0.069819631,1079.013283,0.064648947,0.02292591,0.013026788,0.064648947,0.02292591,0.013026788,1074.654357,-96.89003071,0.036888812,0.027773731,0.052369994,0.036888812,0.064732801,0.022947497,0.012564142,-3.50E-05,-5.25E-05,0.001839062,52.55774168,-3.50E-05,-5.25E-05,0.001839062,17.37118535,5.395315545,-2696.432731,17.37115036,5.395263021,-2696.430892,-0.023932182,0.033563027,-0.001544275,4.32E-05,-138.0754628,60.00075533,-0.769465268,-138.0993517,60.03431836,-0.771009542,518.6550897,2115.899655,4.189245638,4.189245638,-0.114643326,0.369109772,359.9960772,0,0,-1329414.102,0.009121764,4.189245638,6.28611684,0.999480234,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995703,0.002931531,0.063771748,0.99796451,1.50404974,0.997960222,0.000186949,1,1,0.523,0.002000904,0.059434331,0.348,0.053946406,0.134866016,0.138124584,-1,0.000726423,360.022595,-360.022595,360,-0.022595045,-0.000394284,-0.000272145,0.001728759,-4.18924564,-3.77345313,-0.452656297,-0.440092154,0.002,1,0.29135,0.0800548,-564.4513176,-17.35925884,-8.699779517,3.636471218,1.129418827,-0.000528964,-0.000199121,-0.000528964,-0.000199121,-69.5477,1,0.20629,-0.0266451,-1105.427698,2.697195544,22.21944934,7.121419224,2.211645082,0.000158267,1.45E-05,0.000158267,1.45E-05,-69.548,1,0.18953,0.0193184,-1026.553716,1.191377497,1.913475576,6.613294911,2.054251636,-0.000137571,-7.74E-05,-0.000137571,-7.74E-05,-69.5486,17.3712,5.39532,-2696.43,-138.075,60.0008,-0.769465,-825,-1.5,1.29953,29.9157,4.32E-05,45.00000059,-95.1638389,20925654.56
2.191579,0.2884,0.8704,0.0001,3.2136,1.83661518,-0.016469281,0.291358841,-0.870425406,-0.002818633,5.54E-06,2127.021962,0.06825849,1079.011383,0.0635466,0.021025429,0.013378431,0.0635466,0.021025429,0.013378431,1074.652477,-96.88972114,0.035846872,0.025834686,0.052026841,0.035846872,0.063630972,0.021047208,0.012935839,-3.34E-05,-4.72E-05,0.001768864,52.89037334,-3.34E-05,-4.72E-05,0.001768864,17.03051901,5.274047699,-2697.480071,17.03048556,5.274000497,-2697.478302,-0.02144063,0.032250972,-0.001382537,4.17E-05,-142.1880693,61.59897097,-0.777266389,-142.2094682,61.63122194,-0.778648926,518.6550901,2115.899663,4.189139336,4.189139336,-0.112023032,0.361730885,359.9960939,0,0,-1329405.147,0.00915658,4.189139336,6.28611713,0.999480237,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995702,0.002931822,0.063771748,0.99796451,1.50404945,0.997960221,0.000186967,1,1,0.523,0.001955171,0.058106308,0.348,0.053073024,0.13268256,0.135565658,-1,-0.004459991,360.022612,-360.022612,360,-0.022611745,-0.000394575,-0.000272653,0.001682518,-4.18913934,-3.77690311,-0.453070154,-0.440134315,0.002,1,0.29202,0.0792057,-565.2303295,-17.77118769,-8.798020531,3.56869287,1.105127918,-0.000511325,-0.000188997,-0.000511325,-0.000188997,-69.5477,1,0.20607,-0.0241651,-1105.030752,2.421588752,22.17683499,6.976542932,2.160314602,0.00014114,1.33E-05,0.00014114,1.33E-05,-69.548,1,0.18969,0.0179905,-1027.218989,1.1711938,1.522494072,6.485283204,2.008605179,-0.000124723,-6.91E-05,-0.000124723,-6.91E-05,-69.5486,17.0305,5.27405,-2697.48,-142.188,61.599,-0.777266,-825,-1.5,1.29953,29.9157,4.17E-05,45.00000059,-95.16383889,20925654.56
2.199912,0.2616,0.8551,0.0001,3.2847,1.859012097,-0.016525232,0.264580608,-0.855120768,-0.002955495,5.28E-06,2077.959918,0.066684034,1079.00943,0.062427877,0.019071997,0.013630095,0.062427877,0.019071997,0.013630095,1074.650536,-96.88948955,0.034863889,0.023835255,0.051605719,0.034863889,0.06251208,0.019093794,0.013207095,-3.19E-05,-4.19E-05,0.001699178,53.23417791,-3.19E-05,-4.19E-05,0.001699178,16.69510232,5.162785319,-2698.463229,16.6950704,5.162743373,-2698.46153,-0.018981204,0.030950073,-0.00122293,4.03E-05,-145.5726525,62.89579957,-0.780308098,-145.5915934,62.92674964,-0.781531028,518.6550905,2115.899671,4.189030364,4.189030364,-0.109619817,0.354477598,359.9961089,0,0,-1329396.192,0.009191395,4.189030364,6.2861174,0.999480241,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995701,0.002932084,0.063771748,0.99796451,1.50404919,0.997960221,0.000186984,1,1,0.523,0.001913227,0.056893454,0.348,0.052327532,0.130818831,0.133321626,-1,-0.010092139,360.022627,-360.022627,360,-0.022626753,-0.000394837,-0.000273161,0.001640066,-4.18903036,-3.78032357,-0.45348047,-0.440273375,0.002,1,0.29268,0.0782371,-565.9361491,-18.11580663,-8.893816444,3.501501992,1.082770199,-0.000493464,-0.00017894,-0.000493464,-0.00017894,-69.5477,1,0.20587,-0.0217294,-1104.728979,2.189549496,22.12300621,6.834779617,2.113387697,0.000124848,1.25E-05,0.000124848,1.25E-05,-69.548,1,0.18984,0.0165118,-1027.798101,1.150120954,1.180374631,6.358820712,1.966627422,-0.000111448,-6.07E-05,-0.000111448,-6.07E-05,-69.5486,16.6951,5.16279,-2698.46,-145.573,62.8958,-0.780308,-825,-1.5,1.29953,29.9157,4.03E-05,45.00000059,-95.16383889,20925654.56
2.208245,0.2342,0.8396,0.0003,3.3394,1.876411679,-0.016476955,0.237209724,-0.839629509,-0.00309283,5.04E-06,2028.81113,0.065106795,1079.007433,0.061296018,0.017075528,0.013788377,0.061296018,0.017075528,0.013788377,1074.648546,-96.88932987,0.033937566,0.02178597,0.051112698,0.033937566,0.061379445,0.0170972,0.013384479,-3.04E-05,-3.68E-05,0.001630377,53.58349086,-3.04E-05,-3.68E-05,0.001630377,16.36503459,5.061826801,-2699.378492,16.36500416,5.061790009,-2699.376861,-0.01657132,0.029667705,-0.001066585,3.88E-05,-148.2259004,63.91456745,-0.778770898,-148.2424329,63.94423516,-0.779837482,518.6550909,2115.899679,4.188919529,4.188919529,-0.107439755,0.347351843,359.9961223,0,0,-1329387.236,0.009226211,4.188919529,6.28611763,0.999480245,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995701,0.002932317,0.063771748,0.99796451,1.50404895,0.99796022,0.000186999,1,1,0.523,0.001875177,0.055798715,0.348,0.051710499,0.129276246,0.131395747,-1,-0.016135257,360.02264,-360.02264,360,-0.022640091,-0.00039507,-0.000273667,0.001601511,-4.18891953,-3.78371473,-0.453887271,-0.440502792,0.002,1,0.29333,0.0771596,-566.5722219,-18.39237298,-8.987139219,3.434971007,1.062429416,-0.000475487,-0.000169006,-0.000475487,-0.000169006,-69.5477,1,0.20569,-0.0193417,-1104.519269,2.000987179,22.05623848,6.696109526,2.070960203,0.00010938,1.21E-05,0.00010938,1.21E-05,-69.548,1,0.18998,0.0148985,-1028.287,1.128358559,0.886278716,6.233954056,1.928437182,-9.79E-05,-5.21E-05,-9.79E-05,-5.21E-05,-69.5486,16.365,5.06183,-2699.38,-148.226,63.9146,-0.778771,-825,-1.5,1.29953,29.9157,3.88E-05,45.00000059,-95.16383889,20925654.56
2.216578,0.2064,0.8240,0.0003,3.3777,1.889236595,-0.016329608,0.20938282,-0.82399327,-0.003229769,4.80E-06,1979.903926,0.063537309,1079.005403,0.060154,0.01504597,0.013860185,0.060154,0.01504597,0.013860185,1074.646516,-96.889236,0.03306519,0.019697396,0.050553886,0.03306519,0.060236124,0.015067398,0.013474884,-2.90E-05,-3.18E-05,0.001562807,53.93158465,-2.90E-05,-3.18E-05,0.001562807,16.04040406,4.971418208,-2700.223092,16.04037509,4.971386434,-2700.221529,-0.014226246,0.028410614,-0.000914489,3.74E-05,-150.1476126,64.67836645,-0.772856535,-150.1618014,64.70677706,-0.773771024,518.6550913,2115.899688,4.188807584,4.188807584,-0.105487782,0.340355174,359.996134,0,0,-1329378.281,0.009261027,4.188807584,6.28611783,0.999480249,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.9999957,0.002932521,0.063771748,0.99796451,1.50404875,0.997960219,0.000187012,1,1,0.523,0.001841109,0.054824437,0.348,0.051221886,0.128054715,0.129789753,-1,-0.022553244,360.022652,-360.022652,360,-0.022651791,-0.000395274,-0.000274172,0.001566937,-4.18880758,-3.78707683,-0.454290586,-0.440815702,0.002,1,0.29397,0.0759834,-567.1421583,-18.60044219,-9.077930398,3.369167018,1.044176486,-0.000457493,-0.000159246,-0.000457493,-0.000159246,-69.5477,1,0.20553,-0.0170056,-1104.398528,1.855623046,21.97493537,6.560508472,2.033108642,9.47E-05,1.22E-05,9.47E-05,1.22E-05,-69.548,1,0.19011,0.0131669,-1028.682406,1.1061063,0.639225671,6.110728574,1.894133081,-8.42E-05,-4.34E-05,-8.42E-05,-4.34E-05,-69.5486,16.0404,4.97142,-2700.22,-150.148,64.6784,-0.772857,-825,-1.5,1.29953,29.9157,3.74E-05,45.0000006,-95.16383889,20925654.56
2.224911,0.1783,0.8083,0.0004,3.3998,1.897906342,-0.016088367,0.181236392,-0.808250173,-0.003365487,4.57E-06,1931.561491,0.061985946,1079.00335,0.059004549,0.012993261,0.013852649,0.059004549,0.012993261,0.013852649,1074.644458,-96.88920183,0.032243708,0.017580088,0.049935372,0.032243708,0.059084917,0.013014352,0.013485428,-2.76E-05,-2.69E-05,0.001496774,54.27070875,-2.76E-05,-2.69E-05,0.001496774,15.72128801,4.891752461,-2700.9951,15.72126044,4.891725541,-2700.993603,-0.011958958,0.027184849,-0.000767484,3.60E-05,-151.3413328,65.21022369,-0.762788614,-151.3532558,65.23740854,-0.763556098,518.6550917,2115.899697,4.188695222,4.188695222,-0.103767699,0.3334888,359.9961441,0,0,-1329369.326,0.009295843,4.188695222,6.28611801,0.999480253,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.9999957,0.002932697,0.063771748,0.99796451,1.50404857,0.997960219,0.000187023,1,1,0.523,0.001811088,0.053972372,0.348,0.050861063,0.127152657,0.128503868,-1,-0.029308875,360.022662,-360.022662,360,-0.022661891,-0.00039545,-0.000274676,0.001536412,-4.18869522,-3.7904101,-0.454690443,-0.441205015,0.002,1,0.29461,0.074719,-567.6497416,-18.7399683,-9.166236515,3.304152087,1.028069469,-0.000439571,-0.000149701,-0.000439571,-0.000149701,-69.5477,1,0.20538,-0.0147243,-1104.363533,1.753006649,21.87773576,6.427947563,1.999889876,8.09E-05,1.25E-05,8.09E-05,1.25E-05,-69.548,1,0.19022,0.0113338,-1028.981826,1.083554113,0.438085976,5.989188364,1.863793116,-7.05E-05,-3.47E-05,-7.05E-05,-3.47E-05,-69.5486,15.7213,4.89175,-2701,-151.341,65.2102,-0.762789,-825,-1.5,1.29953,29.9157,3.60E-05,45.0000006,-95.16383889,20925654.56
2.233244,0.1499,0.7924,0.0006,3.4058,1.902827252,-0.015759117,0.152906129,-0.792434844,-0.003499202,4.34E-06,1884.095796,0.060462719,1079.001283,0.057850136,0.010927279,0.013773043,0.057850136,0.010927279,0.013773043,1074.642381,-96.88922136,0.031469779,0.015444527,0.049263171,0.031469779,0.057928366,0.010947959,0.013423377,-2.62E-05,-2.23E-05,0.001432551,54.59219245,-2.62E-05,-2.23E-05,0.001432551,15.40775393,4.822969167,-2701.693494,15.40772769,4.822946915,-2701.692062,-0.009780072,0.02599569,-0.000626253,3.46E-05,-151.813893,65.53238118,-0.748808241,-151.8236384,65.55837687,-0.749434495,518.6550921,2115.899705,4.18858308,4.18858308,-0.102282167,0.326753611,359.9961526,0,0,-1329360.371,0.009330659,4.18858308,6.28611816,0.999480258,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995699,0.002932846,0.063771748,0.99796451,1.50404842,0.997960218,0.000187033,1,1,0.523,0.001785161,0.053243676,0.348,0.050626817,0.126567042,0.127536826,-1,-0.036363974,360.02267,-360.02267,360,-0.022670434,-0.000395599,-0.000275178,0.001509982,-4.18858308,-3.79371477,-0.45508687,-0.441663492,0.002,1,0.29523,0.0733766,-568.098809,-18.81120188,-9.251978138,3.239982803,1.014153386,-0.000421805,-0.000140411,-0.000421805,-0.000140411,-69.5477,1,0.20526,-0.0125008,-1104.411089,1.692503098,21.7633958,6.298394656,1.971341366,6.78E-05,1.31E-05,6.78E-05,1.31E-05,-69.548,1,0.19031,0.00941618,-1029.183596,1.06088713,0.281573087,5.869376474,1.837474414,-5.69E-05,-2.60E-05,-5.69E-05,-2.60E-05,-69.5486,15.4078,4.82297,-2701.69,-151.814,65.5324,-0.748808,-825,-1.5,1.29953,29.9157,3.46E-05,45.0000006,-95.16383889,20925654.56
2.241577,0.1216,0.7766,0.0007,3.3959,1.904394605,-0.015351419,0.124526257,-0.776578521,-0.00363018,4.13E-06,1837.801691,0.05897709,1078.999213,0.056692992,0.0088578,0.013628691,0.056692992,0.0088578,0.013628691,1074.640297,-96.88928869,0.030739847,0.013301079,0.048543179,0.030739847,0.056768767,0.008878013,0.013296058,-2.50E-05,-1.78E-05,0.001370368,54.88660361,-2.50E-05,-1.78E-05,0.001370368,15.09985864,4.765154128,-2702.317868,15.09983367,4.765136341,-2702.316497,-0.007697842,0.024847608,-0.000491331,3.32E-05,-151.5754997,65.66675944,-0.731170939,-151.5831644,65.69160705,-0.731662269,518.6550925,2115.899714,4.188471735,4.188471735,-0.101032718,0.32015021,359.9961597,0,0,-1329351.416,0.009365475,4.188471735,6.28611828,0.999480262,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995699,0.002932969,0.063771748,0.99796451,1.5040483,0.997960218,0.000187041,1,1,0.523,0.001763354,0.052638913,0.348,0.05051737,0.126293425,0.126885908,-1,-0.043679617,360.022677,-360.022677,360,-0.022677472,-0.000395722,-0.000275679,0.001487674,-4.18847173,-3.79699109,-0.455479895,-0.442183838,0.002,1,0.29584,0.0719663,-568.4932761,-18.81417315,-9.330160792,3.176710727,1.002460402,-0.000404263,-0.000131407,-0.000404263,-0.000131407,-69.5477,1,0.20516,-0.0103377,-1104.537851,1.672522664,21.62798731,6.171813854,1.947480894,5.55E-05,1.39E-05,5.55E-05,1.39E-05,-69.548,1,0.19039,0.00743082,-1029.28674,1.038484693,0.166158656,5.751334058,1.815212832,-4.35E-05,-1.74E-05,-4.35E-05,-1.74E-05,-69.5486,15.0999,4.76515,-2702.32,-151.575,65.6668,-0.731171,-825,-1.5,1.29953,29.9157,3.32E-05,45.0000006,-95.16383889,20925654.56
2.24991,0.0933,0.7607,0.0008,3.3704,1.902998232,-0.014860394,0.096228956,-0.760709149,-0.003757768,3.93E-06,1792.950416,0.057537763,1078.997149,0.055535101,0.006794444,0.013426924,0.055535101,0.006794444,0.013426924,1074.638214,-96.88939807,0.030050174,0.01115994,0.047781136,0.030050174,0.055608168,0.006814151,0.013110804,-2.38E-05,-1.35E-05,0.001310413,55.14399167,-2.38E-05,-1.35E-05,0.001310413,14.79765035,4.718340091,-2702.868629,14.79762659,4.718326551,-2702.867318,-0.00571824,0.023744215,-0.000363098,3.19E-05,-150.6395495,65.63440668,-0.710143961,-150.6452359,65.65815089,-0.710507059,518.6550929,2115.899722,4.188361693,4.188361693,-0.100019764,0.313678938,359.9961652,0,0,-1329342.461,0.009400291,4.188361693,6.28611838,0.999480266,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995699,0.002933067,0.063771748,0.99796451,1.5040482,0.997960218,0.000187047,1,1,0.523,0.001745674,0.052158065,0.348,0.050530398,0.126325994,0.126546977,-1,-0.051216339,360.022683,-360.022683,360,-0.022683058,-0.000395819,-0.000276179,0.001469495,-4.18836169,-3.80023931,-0.455869549,-0.442758746,0.002,1,0.29644,0.0704978,-568.8370761,-18.74968954,-9.400052363,3.114382379,0.993009928,-0.000387017,-0.000122722,-0.000387017,-0.000122722,-69.5477,1,0.20507,-0.00823758,-1104.740482,1.691968895,21.47031566,6.048166944,1.928306979,4.39E-05,1.49E-05,4.39E-05,1.49E-05,-69.548,1,0.19045,0.00539458,-1029.29107,1.016542693,0.090004736,5.635101028,1.797023184,-3.04E-05,-8.86E-06,-3.04E-05,-8.86E-06,-69.5486,14.7977,4.71834,-2702.87,-150.64,65.6344,-0.710144,-825,-1.5,1.29953,29.9157,3.19E-05,45.0000006,-95.16383889,20925654.56
2.258243,0.0652,0.7449,0.0009,3.3298,1.89899564,-0.014303561,0.068143727,-0.744851425,-0.003881271,3.75E-06,1749.7837,0.056152495,1078.995101,0.054378229,0.004746644,0.013174988,0.054378229,0.004746644,0.013174988,1074.636145,-96.88954396,0.02939692,0.009031093,0.046982583,0.02939692,0.054448393,0.004765817,0.012874869,-2.26E-05,-9.52E-06,0.001252831,55.35418123,-2.26E-05,-9.52E-06,0.001252831,14.50116859,4.682507117,-2703.346836,14.50114596,4.682497599,-2703.345583,-0.003845094,0.022688244,-0.000241801,3.06E-05,-149.0228243,65.45552317,-0.686004854,-149.0266388,65.47821142,-0.686246655,518.6550933,2115.89973,4.188253414,4.188253414,-0.099242618,0.307339903,359.9961694,0,0,-1329333.507,0.009435107,4.188253414,6.28611845,0.999480269,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995698,0.00293314,0.063771748,0.99796451,1.50404813,0.997960218,0.000187051,1,1,0.523,0.00173211,0.051800541,0.348,0.050663048,0.126657619,0.126514525,-1,-0.05893432,360.022687,-360.022687,360,-0.022687253,-0.000395893,-0.000276676,0.001455434,-4.18825341,-3.80345967,-0.456255861,-0.443380992,0.002,1,0.29702,0.0689807,-569.1341292,-18.61984552,-9.467930218,3.053039407,0.985808859,-0.000370115,-0.000114369,-0.000370115,-0.000114369,-69.5477,1,0.205,-0.00620275,-1105.015558,1.750839702,21.29334088,5.927413335,1.913798891,3.30E-05,1.61E-05,3.30E-05,1.61E-05,-69.548,1,0.19049,0.00332406,-1029.197149,0.9948975,0.054098057,5.52071585,1.782899367,-1.78E-05,-4.35E-07,-1.78E-05,-4.35E-07,-69.5486,14.5012,4.68251,-2703.35,-149.023,65.4555,-0.686005,-825,-1.5,1.29953,29.9157,3.06E-05,45.0000006,-95.16383889,20925654.56
2.266576,0.0374,0.7290,0.0011,3.2745,1.892742826,-0.013680414,0.040396806,-0.729027067,-0.004000141,3.57E-06,1708.507113,0.054827884,1078.993077,0.053223911,0.002723588,0.01287999,0.053223911,0.002723588,0.01287999,1074.634097,-96.88972106,0.028776176,0.006924255,0.046152825,0.028776176,0.053291029,0.002742212,0.012595371,-2.16E-05,-5.73E-06,0.001197723,55.50718924,-2.16E-05,-5.73E-06,0.001197723,14.21044454,4.657583396,-2703.754088,14.21042296,4.657577671,-2703.75289,-0.002080303,0.02168153,-0.000127557,2.93E-05,-146.7447595,65.14934216,-0.659035408,-146.7468105,65.17102369,-0.659162965,518.6550936,2115.899738,4.188147288,4.188147288,-0.09869951,0.301133009,359.9961723,0,0,-1329324.552,0.009469923,4.188147288,6.2861185,0.999480273,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995698,0.00293319,0.063771748,0.99796451,1.50404808,0.997960217,0.000187055,1,1,0.523,0.001722631,0.05156519,0.348,0.050911966,0.127279914,0.126781718,-1,-0.066793595,360.02269,-360.02269,360,-0.022690119,-0.000395943,-0.000277172,0.001445459,-4.18814729,-3.80665241,-0.456638861,-0.44404349,0.002,1,0.2976,0.0674239,-569.3882975,-18.42577716,-9.53111637,2.992718709,0.980851848,-0.000353612,-0.000106373,-0.000353612,-0.000106373,-69.5477,1,0.20495,-0.0042354,-1105.359621,1.847254161,21.09507774,5.809510826,1.903917021,2.28E-05,1.73E-05,2.28E-05,1.73E-05,-69.548,1,0.19052,0.00123552,-1029.006169,0.97392349,0.055627057,5.408214999,1.772814527,-5.59E-06,7.85E-06,-5.59E-06,7.85E-06,-69.5486,14.2104,4.65758,-2703.75,-146.745,65.1493,-0.659035,-825,-1.5,1.29953,29.9157,2.93E-05,45.0000006,-95.16383889,20925654.56
2.274909,0.0101,0.7133,0.0012,3.1917,1.887351537,-0.01293725,0.013110621,-0.713254825,-0.004113825,3.41E-06,1669.285358,0.053569214,1078.991087,0.052073486,0.000734195,0.012548851,0.052073486,0.000734195,0.012548851,1074.63208,-96.8899243,0.028184018,0.004848846,0.045296915,0.028184018,0.052137463,0.000752261,0.012279242,-2.06E-05,-2.16E-06,0.001145142,55.59362378,-2.06E-05,-2.16E-06,0.001145142,13.92479717,4.643211505,-2703.955672,13.92477657,4.643209341,-2703.954527,-0.0004241,0.020725024,-2.04E-05,2.80E-05,-143.2314912,64.88698174,-0.626188295,-143.2318873,64.90770677,-0.626208673,518.655094,2115.899746,4.188043643,4.188043643,-0.098387621,0.295057978,359.9961739,0,0,-1329315.597,0.009504738,4.188043643,6.28611853,0.999480277,1.66092233,1.50698127,0.531821234,34559483.9,7.78998127,1.50698127,86.350027,1.50698127,0.999995698,0.002933218,0.063771748,0.99796451,1.50404805,0.997960217,0.000187056,1,1,0.523,0.001717188,0.051450314,0.348,0.051273318,0.128183295,0.127340459,-1,-0.074754247,360.022692,-360.022692,360,-0.022691725,-0.000395971,-0.000277666,0.001439522,-4.18804364,-3.80981778,-0.457018577,-0.444739335,0.002,1,0.29816,0.0658363,-569.6033808,-18.11179639,-9.597840073,2.93345278,0.978121723,-0.000337542,-9.87E-05,-0.000337542,-9.87E-05,-69.5477,1,0.20491,-0.00233757,-1105.769099,2.006859901,20.84206659,5.694415598,1.898603069,1.34E-05,1.85E-05,1.34E-05,1.85E-05,-69.548,1,0.19053,-0.000855189,-1028.583193,0.950993543,0.116236178,5.296928793,1.766486713,6.05E-06,1.60E-05,6.05E-06,1.60E-05,-69.5486,13.9248,4.64321,-2703.96,-143.231,64.887,-0.626188,-825,-1.5,1.29953,29.9157,2.80E-05,45.0000006,-95.16383889,20925654.56
